nces_id	state	school_name	website	normalized_url	probe_method	status_code	redirect_target	error_type	error_message	response_headers_json	checked_at
390493803576	OH	Ottoville High School	www.noacsc.org/putnam/ov	https://www.noacsc.org/putnam/ov	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "Apache/2.4.65 (Win64) OpenSSL/3.6.1 PHP/8.3.29"}	2026-03-19T20:16:24.088769+00:00
390496403659	OH	Valley High School	www.valley.k12.oh.us/highschool	https://www.valley.k12.oh.us/highschool	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:23.191918+00:00
390496503665	OH	Portsmouth West High School	www.westsenators.org	https://www.westsenators.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:23.053933+00:00
390499703780	OH	Woodridge High School	www.woodridge.k12.oh.us/mainpage.htm	https://www.woodridge.k12.oh.us/mainpage.htm	HEAD	404				{"content-type": "text/html; charset=iso-8859-1", "server": "Apache"}	2026-03-19T20:16:27.734357+00:00
390501910887	OH	Liberty Leopard Cyber Academy	www.libertylocalschools.org	https://www.libertylocalschools.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:27.946881+00:00
390504403948	OH	Little Miami High School	www.littlemiamischools.com	https://www.littlemiamischools.com	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:44.446120+00:00
390504806172	OH	Cadet Virtual Academy	www.fortfrye.k12.oh.us	https://www.fortfrye.k12.oh.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:44.361913+00:00
390507904052	OH	Southern Hills Career Technical Center	www.shctc.us	https://www.shctc.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:44.385688+00:00
390509404059	OH	Polaris Career Center	www.polaris.edu	https://www.polaris.edu	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:55.016376+00:00
390513304079	OH	Ohio Hi-Point	www.ohiohipoint.com	https://www.ohiohipoint.com	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:16:55.097183+00:00
480000204732	TX	SPUR SCHOOL	www.spurbulldogs.com	https://www.spurbulldogs.com	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:17:05.436541+00:00
480001005244	TX	JACK C HAYS H S	www.hayscisd.net	https://www.hayscisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:17:05.439287+00:00
480001008835	TX	LIVE OAK ACADEMY	www.hayscisd.net	https://www.hayscisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:17:09.604691+00:00
480001009624	TX	LEHMAN H S	www.hayscisd.net	https://www.hayscisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:17:09.616729+00:00
480012508249	TX	EMPOWERMENT H S	www.swschools.org	https://www.swschools.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:17:43.516091+00:00
480015912097	TX	COASTAL HORIZONS ACADEMY	www.shorelineacademy.com	https://www.shorelineacademy.com	HEAD	404				{"content-type": "text/html; charset=utf-8", "server": "Kestrel"}	2026-03-19T20:17:47.898779+00:00
480017908438	TX	JUBILEE SAN ANTONIO	www.jubileeacademies.org/jubilee-san-antonio	https://www.jubileeacademies.org/jubilee-san-antonio	HEAD	404				{"content-length": "30321", "content-type": "text/html;charset=utf-8", "server": "Squarespace"}	2026-03-19T20:17:54.055555+00:00
480017912180	TX	JUBILEE - LAKE VIEW UNIVERSITY PREP	www.jubileeacademies.org/jubilee-lake-view	https://www.jubileeacademies.org/jubilee-lake-view	HEAD	404				{"content-length": "30321", "content-type": "text/html;charset=utf-8", "server": "Squarespace"}	2026-03-19T20:17:54.060562+00:00
480017912987	TX	JUBILEE WELLS BRANCH	www.jubileeacademies.org/jubilee-wells-branch	https://www.jubileeacademies.org/jubilee-wells-branch	HEAD	404				{"content-length": "30321", "content-type": "text/html;charset=utf-8", "server": "Squarespace"}	2026-03-19T20:17:54.055801+00:00
480017913941	TX	JUBILEE SENDERO	www.jubileeacademies.org/jubilee-sendero	https://www.jubileeacademies.org/jubilee-sendero	HEAD	404				{"content-length": "30321", "content-type": "text/html;charset=utf-8", "server": "Squarespace"}	2026-03-19T20:17:54.061772+00:00
480144722864	TX	KI CHARTER - DENTON	www.kicharter.org/	https://www.kicharter.org/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:27.886078+00:00
480744000010	TX	ABILENE H S	www.abileneisd.org	https://www.abileneisd.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:33.884733+00:00
480744000016	TX	COOPER H S	www.abileneisd.org	https://www.abileneisd.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:33.886534+00:00
480744007449	TX	DAEP	www.abileneisd.org	https://www.abileneisd.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:37.962792+00:00
480744009497	TX	JUVENILE DETENTION CENTER	www.abileneisd.org	https://www.abileneisd.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:37.970371+00:00
480765000053	TX	ALBA-GOLDEN H S	www.agisd.org	https://www.agisd.org	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:38.160427+00:00
480783000103	TX	ELSIK H S	www.aliefisd.net	https://www.aliefisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:46.412597+00:00
480783000104	TX	HASTINGS H S	www.aliefisd.net	https://www.aliefisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:46.411948+00:00
480783008598	TX	TAYLOR H S	www.aliefisd.net	https://www.aliefisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:48.875659+00:00
480783008599	TX	ALIEF LEARNING CTR (6-12)	www.aliefisd.net	https://www.aliefisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:48.854431+00:00
480783012389	TX	ALIEF EARLY COLLEGE H S	www.aliefisd.net	https://www.aliefisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:48.894811+00:00
480783015742	TX	KERR H S	www.aliefisd.net	https://www.aliefisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:48.865071+00:00
480789008146	TX	LOWERY FRESHMAN CENTER	www.allenisd.org/o/lfc	https://www.allenisd.org/o/lfc	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:49.144377+00:00
480809000132	TX	ALVIN H S	www.alvinisd.net/Domain/22	https://www.alvinisd.net/Domain/22	HEAD	404				{"content-length": "215176", "content-type": "text/html;charset=utf-8", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:19:49.943907+00:00
480809010456	TX	MANVEL H S	www.alvinisd.net/Domain/26	https://www.alvinisd.net/Domain/26	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:51.885155+00:00
480809010458	TX	RISE	www.alvinisd.net/Domain/30	https://www.alvinisd.net/Domain/30	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:51.898904+00:00
480809013109	TX	SHADOW CREEK H S	www.alvinisd.net/Domain/4091	https://www.alvinisd.net/Domain/4091	HEAD	404				{"content-length": "215147", "content-type": "text/html;charset=utf-8", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:19:53.017227+00:00
480809013725	TX	IOWA COLONY H S	www.alvinisd.net/Domain/8	https://www.alvinisd.net/Domain/8	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:51.887761+00:00
480813007086	TX	AMTECH CAREER ACADEMY	www.amaisd.org/aacal	https://www.amaisd.org/aacal	HEAD	404				{"content-type": "text/html; charset=UTF-8", "server": "nginx"}	2026-03-19T20:19:55.209097+00:00
480840000208	TX	ANSON H S	www.ansontigers.com	https://www.ansontigers.com	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:56.952338+00:00
480887000277	TX	ATHENS H S	www.athensisd.net	https://www.athensisd.net	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:19:59.816797+00:00
480920012892	TX	AZLE HORNET ACADEMY	www.azleisd.net/o/ha	https://www.azleisd.net/o/ha	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:20:06.994634+00:00
480967005951	TX	WEST BROOK SR H S	www.bmtisd.com/westbrook/	https://www.bmtisd.com/westbrook/	HEAD	404				{"cf-ray": "9def2d18cb9b5d5c-LAX", "content-type": "text/html; charset=utf-8", "server": "cloudflare"}	2026-03-19T20:20:10.582656+00:00
